Unconditional SGS Simulations
6
z1
z2
z3
z4
z5
z6
0.270897	-1.498493	0.281527	0.690049	-0.740317	0.734851
0.061108	-2.454467	0.722840	-0.026617	-0.617096	0.024397
0.207349	-3.117977	0.538652	0.079162	-1.020400	0.197858
0.105853	-2.974718	1.270160	-0.354994	-0.694077	-0.295920
0.398433	-3.123494	0.174455	0.370122	-0.663189	-0.378359
0.676220	-2.687313	0.175646	-0.046083	-1.110947	-0.527400
0.977358	-3.037061	-0.100313	0.866558	-1.774459	-0.312101
0.972864	-2.671577	0.512068	1.304282	-1.509216	-0.280500
0.961011	-2.693335	0.377877	0.330704	-1.696092	-0.478397
0.862541	-2.971878	0.003952	0.401355	-1.912249	-0.400047
0.719886	-2.476055	-0.085642	0.167117	-2.032624	-0.657032
1.078483	-2.230380	-0.503562	-0.065461	-2.393934	-0.890292
0.918114	-2.095116	-0.536567	-0.309117	-2.848794	-0.010392
1.351544	-1.480802	-0.019391	0.410153	-2.631916	0.383518
0.781928	-2.079333	-0.226350	0.937706	-2.058401	0.782617
0.327305	-1.182597	-0.292792	1.320227	-1.367010	1.045992
0.197597	-1.555326	-0.920594	1.309229	-0.902669	1.217870
0.456203	-2.405076	-1.575470	1.078354	-0.962189	0.727880
0.602179	-2.391305	-1.330291	1.112257	-1.273464	0.624791
0.045142	-2.577260	-1.572168	1.228028	-1.046579	-0.481758
-0.055743	-2.392399	-2.134525	0.654976	-0.838020	0.516830
-0.062753	-2.702424	-2.001896	-0.397706	0.602490	0.142164
0.362808	-3.749566	-1.926818	-0.645236	0.132407	-0.173220
0.325238	-4.635243	-1.666174	-0.813792	0.460527	0.187408
0.049537	-4.514599	-1.322435	-0.563751	0.412032	1.304484
-0.289263	-3.334745	-1.097584	-0.416792	0.093743	0.969634
-0.557771	-2.231990	-1.537412	-0.889147	-0.334298	-0.355878
-0.987786	-1.968707	-1.466317	0.100384	-0.121726	-1.093574
-1.124662	-1.715951	-0.627177	0.987510	-1.438857	-0.364444
-1.306983	-1.896694	-0.370095	1.370948	-2.061520	-0.495807
-0.846858	-1.548240	-0.712413	0.597813	-1.265884	-0.162317
-1.411452	-1.756702	-0.725012	0.656096	-0.126047	0.407579
-1.051308	-1.145171	-0.526101	0.123416	0.676980	-0.250608
-0.726877	-0.400522	0.398144	-0.006078	0.852289	-0.292316
-0.220305	-0.220993	0.604680	0.721129	0.399447	0.065413
0.132232	-0.279698	2.206748	0.421317	0.674589	-0.319370
0.282779	-0.292435	1.680040	0.203720	0.268512	-0.013084
1.293311	-0.852670	1.565295	0.710428	0.285873	-1.068647
0.962003	-0.853200	1.404862	0.939536	0.435063	-1.161943
-0.695157	-0.320472	0.399119	0.780465	0.279869	-1.950176
-0.856309	-0.182679	-0.285656	0.898916	0.246570	-1.835346
-0.680698	0.137896	-0.066521	0.505530	0.728466	-1.674907
0.038448	-0.113919	0.106929	0.559803	0.793586	-2.455538
0.128322	-0.432218	-0.337801	0.024240	0.134441	-1.769904
0.113123	0.233799	0.363017	-0.059675	-0.369657	-1.703089
-0.058279	0.417484	-0.017634	0.101027	-0.545520	-1.925511
-0.600182	0.101196	1.496415	0.114483	-0.662075	-1.329148
-0.660981	0.417041	1.195789	-0.045248	-0.681906	-1.012442
-0.327048	0.339792	1.115709	-0.070044	-0.122337	-0.089860
-0.174964	1.814751	1.473469	-0.064009	-0.747109	0.715912
-0.428144	-1.662695	0.760728	-0.541634	-1.208767	1.202338
-0.386993	-3.161998	1.036140	0.103043	-1.444409	0.719421
-0.231256	-2.250366	0.998908	-0.846056	-0.664638	0.051743
0.509357	-2.786221	0.463007	-0.289161	-0.411330	-0.074837
0.947474	-3.338102	0.736275	-0.552146	-0.266177	1.003697
0.763811	-2.651281	0.077431	0.681967	-0.892368	0.054535
0.508710	-3.275063	0.859240	0.799358	-1.067136	-0.177288
0.788988	-2.593651	0.455910	0.931181	-1.260941	0.086335
0.577479	-2.094425	0.287570	0.133669	-2.036406	-0.783946
0.409136	-2.542116	0.237285	-0.243938	-1.211717	-0.404851
0.700466	-2.666135	-0.104201	-0.109416	-0.870968	-0.989743
0.844877	-1.995378	-0.692409	0.628015	-1.707737	-0.981299
1.319899	-2.231064	-0.371179	0.260096	-2.327747	-0.514590
1.290113	-1.951549	-0.838978	0.137600	-2.135658	0.722043
-0.108402	-2.760828	-1.018016	1.204239	-1.474725	0.675915
0.124159	-1.928268	-0.843162	0.854699	-0.769183	1.115665
0.393255	-1.675595	-0.449039	1.549756	-0.946175	1.583590
